Tipo_Acero_Limpio,Grado_Acero,Ciclo,Familia,Muestra_Probeta_Temp,Muestra,Test type,Muestra_Temp_TestType_Index,Tipo de muestra (Sin °C),Tubo,Alarg Max Req (merged),Alarg Min Req (merged),Alarg. Obt. (%) (merged),Fluencia 0.2% Obt (merged),Fluencia 0.5% Obt (merged),Fluencia 0.6% Obt (merged),Fluencia 0.7% Obt (merged),Fluencia Max Req (merged),Fluencia Min Req (merged),Fluencia Offset Obt (merged),Rotura Max Req (merged),Rotura Min Req (merged),Rotura Obt (merged),Dureza Ind. Máx. Obt 1 (merged),Dureza Ind. Max. Req (merged),Dureza Ind. Mín. Obt 1 (merged),Dureza Ind. Min. Req (merged),Dureza Prom. Máx. Obt 1 (merged),Dureza Prom. Max. Req (merged),Dureza Prom. Mín. Obt 1 (merged),Dureza Prom. Mín. Req (merged),Area Dúctil Indiv. Max. Req (%) (merged),Area Dúctil Indiv. Min. Obt (%) (merged),Area Dúctil Indiv. Min. Req (%) (merged),Area Dúctil Prom. Max. Req (%) (merged),Area Dúctil Prom. Min. Obt (%) (merged),Area Dúctil Prom. Min. Req (%) (merged),Energia Indiv. Max. Req. (J) (merged),Energia Indiv. Min. Obt. (J) (merged),Energia Indiv. Min. Req. (J) (merged),Energia Prom. Max. Req. (J) (merged),Energia Prom. Min. Obt. (J) (merged),Energia Prom. Min. Req. (J) (merged),Temp Ensayo Req (merged),Full File Path,OP,Tipo de probeta,Colada.1
DS564,X70Q-L485Q,61666,X70,4144997-6371504-645,4144997,Charpy,4144997-645-C1,645,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,122,,,128,,-30,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4144997-6371505-645,4144997,Charpy,4144997-645-C2,645,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,117,,,120,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4144997-6371506-645,4144997,Charpy,4144997-645-C3,645,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,122,,,122,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4144999-6372248-655,4144999,Tracción,4144999-655-T1,655,16,,19,26.5,,626,620,,635,485,626,760,570,675,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4144999-6372251-655,4144999,Charpy,4144999-655-C1,655,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,118,,,123,,-30,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4144999-6372252-655,4144999,Charpy,4144999-655-C2,655,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,119,,,127,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4144999-6372253-655,4144999,Charpy,4144999-655-C3,655,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,116,,,118,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4150789-6377869-655,4150789,Tracción,4150789-655-T1,655,16,,19,29.5,,622,621,,635,485,622,760,570,680,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4150789-6377872-655,4150789,Charpy,4150789-655-C1,655,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,120,,,122,,-30,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4150789-6377873-655,4150789,Charpy,4150789-655-C2,655,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,120,,,131,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4150789-6377874-655,4150789,Charpy,4150789-655-C3,655,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,120,,,120,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61269,X70,4340512-6651598-600,4340512,Tracción,4340512-600-T1,600,20,,22,35.5,,557,,,635,485,552,760,570,652,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4340512-6651601-600,4340512,Charpy,4340512-600-C1,600,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,226,,,231,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4341431-6653269-600,4341431,Tracción,4341431-600-T1,600,20,,22,33,,570,,,635,485,568,760,570,656,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,28306
DS564,X70Q-L485Q,61666,X70,4145002-6375181-665,4145002,Tracción,4145002-665-T1,665,16,,19,29.5,,548,551,,635,485,547,760,570,621,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4145002-6375184-665,4145002,Charpy,4145002-665-C1,665,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,118,,,126,,-30,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4145002-6375185-665,4145002,Charpy,4145002-665-C2,665,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,109,,,120,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4145002-6375186-665,4145002,Charpy,4145002-665-C3,665,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,119,,,122,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4145005-6375197-675,4145005,Tracción,4145005-675-T1,675,16,,19,32,,524,525,,635,485,525,760,570,605,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4145005-6375200-675,4145005,Charpy,4145005-675-C1,675,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,123,,,129,,-30,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4145005-6375201-675,4145005,Charpy,4145005-675-C2,675,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,131,,,141,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61666,X70,4145005-6375202-675,4145005,Charpy,4145005-675-C3,675,16,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,124,,,131,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x 6.40 – DS564 - X70Q-L485Q (61666).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,52574
DS564,X70Q-L485Q,61269,X70,4340513-6651614-620,4340513,Tracción,4340513-620-T1,620,20,,22,34,,588,,,635,485,588,760,570,667,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4340513-6651617-620,4340513,Charpy,4340513-620-C1,620,20,,,,,,,,,,,,,,,,,,,,,,,85,,,90,,,201,,,209,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4347269-6663379-670,4347269,Tracción,4347269-670-T1,670,30,,22,26.5,,631,,,635,485,631,760,570,687,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4347269-6663382-670,4347269,Charpy,4347269-670-C1,670,30,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,279,,,284,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4338651-6648115-640,4338651,Tracción,4338651-640-T1,640,20,,22,35,,573,,,635,485,573,760,570,653,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4338651-6648118-640,4338651,Charpy,4338651-640-C1,640,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,237,,,239,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4344119-6659763-640,4344119,Tracción,4344119-640-T1,640,20,,22,28,,635,,,635,485,636,760,570,712,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4344119-6659766-640,4344119,Charpy,4344119-640-C1,640,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,282,,,287,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4347270-6663371-690,4347270,Tracción,4347270-690-T1,690,30,,22,28.5,,533,,,635,485,532,760,570,615,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4347270-6663374-690,4347270,Charpy,4347270-690-C1,690,30,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,329,,,332,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4338652-6648107-660,4338652,Tracción,4338652-660-T1,660,20,,22,37.5,,550,,,635,485,545,760,570,638,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4338652-6648110-660,4338652,Charpy,4338652-660-C1,660,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,236,,,245,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4344120-6659747-660,4344120,Tracción,4344120-660-T1,660,20,,22,26.5,,638,,,635,485,638,760,570,703,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4344120-6659750-660,4344120,Charpy,4344120-660-C1,660,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,274,,,277,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4338653-6648097-680,4338653,Tracción,4338653-680-T1,680,20,,22,38,,539,,,635,485,539,760,570,622,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4338653-6648100-680,4338653,Charpy,4338653-680-C1,680,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,259,,,262,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4346648-6663399-680,4346648,Tracción,4346648-680-T1,680,20,,22,29.5,,616,,,635,485,616,760,570,672,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4346648-6663402-680,4346648,Charpy,4346648-680-C1,680,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,281,,,289,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4340595-6651624-700,4340595,Tracción,4340595-700-T1,700,20,,22,36.5,,476,,,635,485,478,760,570,574,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4340595-6651627-700,4340595,Charpy,4340595-700-C1,700,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,290,,,296,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,28306
DS564,X70Q-L485Q,61269,X70,4346649-6663383-700,4346649,Tracción,4346649-700-T1,700,20,,22,31,,531,,,635,485,528,760,570,620,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Tracción segmento tubular - 38 mm - API - Temp. Amb.,59448
DS564,X70Q-L485Q,61269,X70,4346649-6663386-700,4346649,Charpy,4346649-700-C1,700,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,300,,,320,27,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS564/219.10 x12.70 – DS564 – X70Q-L485Q (61269).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,59448
DS565,X52Q-L360Q,11346,X52,4361342-6682583-640,4361342,Tracción,4361342-640-T1,640,20,,22,20.5,,,,,530,360,496,760,460,602,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS565/168.3 x 7.1 -  DS 565 -  X52Q-L360Q (Ciclo 11346  ).xlsx,,Tracción segmento tubular - 25.4 mm - ASTM - Temp. Amb.,52201
DS565,X52Q-L360Q,11346,X52,4361346-6682587-660,4361346,Tracción,4361346-660-T1,660,20,,22,18.5,,,,,530,360,464,760,460,570,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS565/168.3 x 7.1 -  DS 565 -  X52Q-L360Q (Ciclo 11346  ).xlsx,,Tracción segmento tubular - 25.4 mm - ASTM - Temp. Amb.,52201
DS565,X52Q-L360Q,11346,X52,4361347-6682609-680,4361347,Tracción,4361347-680-T1,680,20,,22,24.5,,,,,530,360,468,760,460,564,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS565/168.3 x 7.1 -  DS 565 -  X52Q-L360Q (Ciclo 11346  ).xlsx,,Tracción segmento tubular - 25.4 mm - ASTM - Temp. Amb.,52201
DS600,H40,80402,,4265776-6540977-740,4265776,Tracción,4265776-740-T1,740,30,,,36.5,,535,,,552,379,534,,655,699,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Tracción segmento tubular - 38 mm - ASTM - Temp. Amb.,54528
DS600,H40,80402,,4265776-6540980-740,4265776,Charpy,4265776-740-C1,740,30,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,73,,,77,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,54528
DS600,H40,80402,,4220637-6482716-720,4220637,Tracción,4220637-720-T1,720,10,,26.9,34,,535,,,552,379,535,,655,648,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Tracción segmento tubular - 38 mm - ASTM - Temp. Amb.,54528
DS600,H40,80402,,4220637-6482719-720,4220637,Charpy,4220637-720-C1,720,10,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,92,,,94,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,54528
DS600,H40,80402,,4220638-6482754-730,4220638,Tracción,4220638-730-T1,730,10,,26.9,35,,535,,,552,379,535,,655,664,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Tracción segmento tubular - 38 mm - ASTM - Temp. Amb.,54528
DS600,H40,80402,,4220638-6482757-730,4220638,Charpy,4220638-730-C1,730,10,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,94,,,95,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,54528
DS600,H40,80402,,4220640-6482742-740,4220640,Tracción,4220640-740-T1,740,10,,26.9,32,,539,,,552,379,539,,655,682,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Tracción segmento tubular - 38 mm - ASTM - Temp. Amb.,54528
DS600,H40,80402,,4220640-6482745-740,4220640,Charpy,4220640-740-C1,740,10,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,93,,,95,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,54528
DS600,H40,80402,,4265778-6540985-750,4265778,Tracción,4265778-750-T1,750,10,,26.9,37,,530,,,552,379,530,,655,682,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Tracción segmento tubular - 38 mm - ASTM - Temp. Amb.,54528
DS600,H40,80402,,4265778-6540988-750,4265778,Charpy,4265778-750-C1,750,10,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,69,,,70,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,54528
DS600,H40,80402,,4215089-6465812-730,4215089,Tracción,4215089-730-T1,730,20,,26.9,33.5,,529,,,552,379,527,,655,670,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Tracción segmento tubular - 38 mm - ASTM - Temp. Amb.,54528
DS600,H40,80402,,4215089-6465815-730,4215089,Charpy,4215089-730-C1,730,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,96,,,98,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,54528
DS600,H40,80402,,4216079-6467542-740,4216079,Tracción,4216079-740-T1,740,20,,26.9,34.5,,549,,,552,379,549,,655,710,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Tracción segmento tubular - 38 mm - ASTM - Temp. Amb.,54528
DS600,H40,80402,,4216079-6467545-740,4216079,Charpy,4216079-740-C1,740,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,72,,,75,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,54528
DS600,H40,80402,,4216080-6467878-750,4216080,Tracción,4216080-750-T1,750,20,,26.9,36.5,,531,,,552,379,530,,655,695,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Tracción segmento tubular - 38 mm - ASTM - Temp. Amb.,54528
DS600,H40,80402,,4216080-6467881-750,4216080,Charpy,4216080-750-C1,750,20,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,74,,,74,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS600/244.48x7.92 – DS600 – H40 (80402).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,54528
